Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
441955,0000009F,false,Rx,0,8,05,3B,08,00,03,07,00,40,
441968,0000011D,false,Rx,0,8,FB,0E,00,C8,00,00,00,00,
441981,00000117,false,Rx,0,8,CA,08,00,40,68,00,00,FF,
441994,000000A7,false,Rx,0,8,4C,39,A0,80,FD,09,B8,3E,
442008,000000A8,false,Rx,0,8,C7,B9,1E,58,81,64,60,0D,
442021,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
442034,000000B1,false,Rx,0,8,C2,2B,00,00,00,00,00,00,
451847,000000A7,false,Rx,0,8,4A,3A,A0,80,FD,09,B8,3E,
451872,0000012E,false,Rx,0,8,79,E9,7F,00,FE,00,C0,FF,
451886,000000A8,false,Rx,0,8,DF,BA,1E,58,81,64,5C,0D,
452010,00000120,false,Rx,0,8,4B,0D,00,00,01,04,FF,01,
452023,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
452036,000000FD,false,Rx,0,8,7F,DC,1F,80,00,00,20,00,
