Time,Accel Lat (m/s2),Accel Long (m/s2),Airmass (mg/stk),Airmass SP (mg/stk),aMax State (),Ambient Press (kPa),Ambient Temp (°F),Battery Volts (V),Boost (psi),Brake Press (bar),Calc HP (hp),Calc TQ (Nm),Cat Temp (°F),Comb Mode (),Coolant Temp (°F),CPU Load (%),Cruise (),Cyl Shutoff Pat (),DV Position (%),Engine Speed (rpm),EOI Actual (°),EOI Limit (°),Eth Content (%),Exh Flow Fac (),Exhaust Cam (°),Exhaust Cam SP (°),FP DI (bar),FP DI SP (bar),FP MPI (kPa),FP MPI SP (kPa),Fuel Flow HPFP (mg/stk),Fuel Flow LPFP (g/min),Fuel Flow SP (mg/stk),Fuel Level (%),Fuel Split MPI (),Gear (),HPFP Eff Vol (%),IAT (°F),Ign Table Value (°),Ign Timing Avg (°),Inj Duty DI (%),Inj Duty MPI (%),Inj PW DI (ms),Inj PW MPI (ms),Int Flow Fac (),Intake Cam (°),Intake Cam SP (°),Intervention EDS (),Intervention ESP (),Intervention TCS (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Knock NL 1 (V),Knock NL 2 (V),Knock NL 3 (V),Knock NL 4 (V),Knock RNG 1 (V),Knock RNG 2 (V),Knock RNG 3 (V),Knock RNG 4 (V),Knock THD 1 (V),Knock THD 2 (V),Knock THD 3 (V),Knock THD 4 (V),Lambda (λ),Lambda SP (λ),LPFP DC (%),LTFT (%),MAP (kPa),MAP SP (kPa),Misfire Cyl 1 (),Misfire Cyl 2 (),Misfire Cyl 3 (),Misfire Cyl 4 (),Misfire Sum (),Oil Temp (°F),Pedal Pos (%),Port Flap Pos (),Press Ratio (),Press Ratio SP (),PUT (kPa),PUT SP (kPa),SCC Efficiency SP (),SOI Actual (°),SOI Limit (°),Steering Angle (°),STFT (%),TCS Switch Off (),Torque (Nm),Torque Lim (),Torque Max (Nm),Torque Max TCU (),Torque Req (Nm),TPS (°),Trans Temp (°F),Turbine Temp (°F),Turbo Speed (krpm),Valve Lift Pos (),Vehicle Speed (mph),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (mph),Wheel Speed FR (mph),Wheel Speed RL (mph),Wheel Speed RR (mph),(SP) FF AFU Ratio (),(SP) FF IAT Add (),(SP) FF IAT Weight (),(SP) FF Lambda Add (),(SP) FF Lambda Weight (),(SP) FF MPI Add (),(SP) FF MPI Weight (),(SP) FF PUT Add (),(SP) FF PUT Weight (),(SP) FF Spark Add (),(SP) FF Spark Weight (),(SP) FF TQ Add (),(SP) FF TQ Weight (),(SP) LC Active (),(SP) LC Cut Pattern (rpm),(SP) LC Cut Position (rpm),(SP) LC Cut Type (rpm),(SP) LC RPM Limit Soft (rpm),(SP) LC RPM Limit Med (rpm),(SP) LC RPM Limit Hard (rpm),(SP) LC RPM Limit Off (rpm),(SP) MS Lambda Add (),(SP) MS Pops Enabled (),(SP) MS PUT Max (),(SP) MS RPM Set (),(SP) MS Slot (),(SP) MS Spark Add (),(SP) MS Speed Set (),(SP) MS TC Disabled (),(SP) NLS Active (),(SP) NLS Counter (),(SP) NLS Last Clutch (),(SP) NLS Last Clutch 2 (),(SP) RAL Active (),(SP) RAL Counter (),(SP) RAL Filtered N (),(SP) RAL PUT Adder (),(SP) RAL Ramp In (),(SP) RAL Ramp Out (),(SP) RAL RPM (rpm),(SP) TC Active (),(SP) TC Fastest Wheel (km/h),(SP) TC Slowest Wheel (km/h),(SP) TC Wheel Slip (km/h),(SP) TC PID (),(SP) TC P (),(SP) TC I (),(SP) TC D (),(SP) TC Ignition Pull (km/h),(SP) TC Slip Ramp (km/h),(SP) TC Slip Target (km/h),(SP) TC WG Pull (%),state_vcv (),cam_fuel_pump (°),ang_ref_vcv (°),ang_cur_on_vcv (°),ang_cur_off_vcv (°),state_poil_swi_mvb (-),lv_pump_oil_el_sp (-),Clutch 1 Current (mA),Clutch 2 Current (mA),Clutch 1 Press (bar),Clutch 2 Press (bar),Clutch 1 Torque (nm),Clutch 2 Torque (nm),Input Shaft (rpm),Line Current (mA),Axle Speed Delta (kph),Clutch Temp (C),Deg Blockage (%),Pump Current (A),Pump PWM (%),Pump Voltage (V),SimosTools [R1.81:2025_12_21:Aaron-ECU-R48.bin]
541.715,-0.1,0.46875,121.293686,123.48079,0.0,101.71493,49.550003,14.550781,-10.476292,0.0,0.0,0.0,773.33,0.0,161.6,50.683594,2.0,0.0,0.0,898.0,285.0,21.375,9.803922,0.21734619,-20.242188,-24.0,60.172916,60.0031,501.21985,499.89316,0.0,14.781952,8.499107,76.86275,0.0,0.0,14.215088,67.1,17.625,1.5,1.3129103,0.0,0.816,0.0,0.0,15.453125,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50338745,0.47195435,0.43815613,0.6881714,0.45898438,0.41259766,0.4724121,0.8227539,1.2890625,1.25,1.1523438,1.6601562,1.0126953,1.0,24.693298,3.125,29.483568,29.877071,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.99796194,1.0,101.50763,101.71493,1.0,289.875,356.25,0.0875,-5.46875,0.0,15.15625,0.0,344.71875,1023.96875,6.28125,2.3341267,73.399994,679.22375,20.269775,1.0,0.0,0.0,0.061035156,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.125,162.0,35.25,769.0078,3.0,0.0,0.2,0.1,0.12,0.15,-600.0,-600.0,0.0,798.1,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
541.745,-0.1,0.46875,120.10077,123.69272,0.0,101.72322,49.550003,14.550781,-10.508659,0.0,0.0,0.0,773.33,0.0,161.6,50.683594,2.0,0.0,0.0,898.0,285.0,22.125,9.803922,0.21734619,-20.203125,-24.0,60.268436,60.0031,500.9545,499.89316,0.0,15.735626,8.477912,76.86275,0.0,0.0,14.123535,67.1,18.0,2.625,1.3158573,0.0,0.816,0.0,0.0,15.40625,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50338745,0.47195435,0.43815613,0.69343567,0.5053711,0.41259766,0.4724121,0.8227539,1.2890625,1.25,1.1523438,1.6601562,1.0117188,1.0,24.746704,3.125,29.268692,29.91526,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.9978806,1.0,101.50763,101.72322,1.0,289.875,356.25,0.0875,-5.46875,0.0,15.1875,0.0,344.78125,1023.96875,6.28125,2.3341267,73.399994,680.0675,20.29419,1.0,0.0,0.0,0.061035156,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.125,162.0,35.25,769.0078,3.0,0.0,0.2,0.1,0.12,0.15,-600.0,-600.0,0.0,798.1,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
541.777,-0.1,0.46875,120.24613,123.22646,0.0,101.72322,49.550003,14.550781,-10.504862,0.0,0.0,0.0,773.33,0.0,161.6,50.683594,2.0,0.0,0.0,898.0,285.375,22.5,9.803922,0.21728516,-20.039062,-24.0,60.268436,60.0031,501.21985,499.89316,0.0,15.258789,8.24477,76.86275,0.0,0.0,14.123535,67.1,17.625,2.25,1.2656755,0.0,0.784,0.0,0.0,15.015625,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50338745,0.47195435,0.43815613,0.69343567,0.5053711,0.49560547,0.4724121,0.8227539,1.2890625,1.25,1.1523438,1.6601562,1.0097656,1.0,24.674988,3.125,29.294876,29.83125,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.9978806,1.0,101.50763,101.72322,1.0,289.875,356.25,0.0875,-5.46875,0.0,15.03125,0.0,344.75,1023.96875,6.1875,2.3341267,73.399994,680.91125,20.29419,1.0,0.0,0.0,0.061035156,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.125,162.0,35.25,769.0078,3.0,0.0,0.3,0.2,0.08,0.09,-600.0,-600.0,0.0,798.3,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
541.815,-0.1,0.46875,118.91215,123.05689,0.0,101.72322,49.550003,14.5703125,-10.539713,0.0,0.0,0.0,773.33,0.0,161.6,50.683594,2.0,0.0,0.0,900.0,285.375,22.125,9.803922,0.21697998,-19.953125,-24.0,60.348038,60.0031,501.21985,499.89316,0.0,14.781952,8.414328,76.86275,0.0,0.0,14.021301,67.1,18.0,2.625,1.2670707,0.0,0.784,0.0,0.0,14.7265625,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50346375,0.47294617,0.43815613,0.69343567,0.5053711,0.49560547,0.4272461,0.8227539,1.2890625,1.25,1.1523438,1.6601562,1.0068359,1.0,24.687195,3.125,29.05459,29.758512,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.9978806,1.0,101.50763,101.72322,1.0,289.875,356.25,0.0875,-5.46875,0.0,14.8125,0.0,344.8125,1023.96875,6.09375,2.3341267,73.399994,682.1488,20.275879,1.0,0.0,0.0,0.061035156,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.125,162.0,35.25,769.0078,3.0,0.0,0.3,0.2,0.08,0.09,-600.0,-600.0,0.0,798.3,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
541.845,-0.1,0.46875,118.49724,123.353615,0.0,101.71493,49.550003,14.53125,-10.54935,0.0,0.0,0.0,773.33,0.0,161.6,50.683594,2.0,0.0,0.0,899.0,285.375,22.875,9.803922,0.21691895,-19.726562,-24.0,60.422333,60.0031,500.68918,499.89316,0.0,15.497208,8.520302,76.86275,0.0,0.0,14.021301,67.1,18.0,3.375,1.2699387,0.0,0.784,0.0,0.0,14.796875,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50346375,0.47294617,0.43769836,0.69343567,0.5053711,0.49560547,0.4272461,0.6677246,1.2890625,1.25,1.1523438,1.6601562,1.0058594,1.0,24.726868,3.125,28.979853,29.878912,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.99796194,1.0,101.50763,101.71493,1.0,289.875,355.875,0.0875,-5.46875,0.0,14.84375,0.0,344.8125,1023.96875,6.1875,2.8009522,73.399994,683.16125,20.361328,1.0,0.0,0.0,0.061035156,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,162.375,35.25,769.0078,3.0,0.0,0.3,0.2,0.13,0.12,-600.0,-600.0,0.0,798.2,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
541.875,-0.1,0.5,119.905464,122.887314,0.0,101.71493,49.550003,14.53125,-10.512559,0.0,0.0,0.0,773.33,0.0,161.6,50.683594,2.0,0.0,0.0,899.0,285.375,23.25,9.803922,0.21691895,-19.78125,-24.0,60.422333,60.0031,500.68918,499.89316,0.0,15.258789,8.223575,76.86275,0.0,0.0,14.021301,67.1,18.0,2.625,1.2713704,0.0,0.784,0.0,0.0,14.7734375,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50346375,0.47294617,0.43769836,0.69343567,0.4638672,0.49560547,0.4272461,0.6677246,1.2890625,1.25,1.1523438,1.6601562,1.0039062,1.0,24.684143,3.125,29.233511,29.794804,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.99796194,1.0,101.50763,101.71493,1.0,289.875,355.875,0.0875,-5.46875,0.0,14.90625,0.0,344.78125,1023.96875,6.09375,2.8009522,73.399994,684.11755,20.367432,1.0,0.0,0.0,0.061035156,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,162.375,35.25,769.0078,3.0,0.0,0.3,0.2,0.13,0.12,-600.0,-600.0,0.0,798.2,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
541.907,-0.1,0.5,121.65884,123.09928,0.0,101.71493,49.550003,14.589844,-10.466752,0.0,0.0,0.0,773.33,0.0,161.6,50.683594,2.0,0.0,0.0,899.0,285.375,21.375,9.803922,0.21661377,-19.804688,-24.0,60.443558,60.0031,501.21985,499.89316,0.0,15.258789,8.499107,76.86275,0.0,0.0,13.931274,67.1,17.625,1.5,1.2577937,0.0,0.78,0.0,0.0,14.7578125,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50346375,0.47294617,0.43769836,0.69236755,0.4638672,0.49926758,0.4272461,0.6677246,1.2890625,1.25,1.1523438,1.6601562,1.0019531,1.0,24.72229,3.125,29.54934,29.833033,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.99796194,1.0,101.50763,101.71493,1.0,289.875,355.875,0.0875,-5.46875,0.0,15.03125,0.0,344.71875,1023.96875,6.1875,2.8009522,73.399994,684.73627,20.367432,1.0,0.0,0.0,0.061035156,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,162.375,35.25,769.0078,3.0,0.0,0.2,0.3,0.14,0.11,-600.0,-600.0,0.0,798.3,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
541.945,-0.1,0.46875,123.37214,122.97211,0.0,101.706635,49.550003,14.550781,-10.42079,0.0,0.0,0.0,773.33,0.0,161.6,50.390625,2.0,0.0,0.0,897.0,285.375,20.25,9.803922,0.21661377,-19.8125,-24.0,60.401104,60.0031,500.9545,499.89316,0.0,15.0203705,8.499107,76.86275,0.0,0.0,14.021301,67.1,17.25,0.0,1.2507888,0.0,0.78,0.0,0.0,14.703125,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5017853,0.47401428,0.43769836,0.69236755,0.4638672,0.49926758,0.52856445,0.6677246,1.2695312,1.25,1.1523438,1.6601562,1.0,1.0,24.693298,3.125,29.857948,29.760748,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.99804336,1.0,101.50763,101.706635,1.0,289.875,355.875,0.0875,-5.46875,0.0,15.15625,0.0,344.65625,1023.96875,6.1875,3.2677774,73.399994,685.35504,20.385742,1.0,0.0,0.0,0.061035156,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.125,162.0,35.25,769.0078,3.0,0.0,0.2,0.3,0.14,0.11,-600.0,-600.0,0.0,798.3,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
541.977,-0.1,0.46875,123.65155,123.353615,0.0,101.706635,49.550003,14.550781,-10.413489,0.0,0.0,0.0,773.33,0.0,161.6,50.390625,2.0,0.0,0.0,897.0,285.375,19.875,9.803922,0.2166748,-19.78125,-24.0,60.401104,60.0031,500.9545,499.89316,0.0,15.258789,8.477912,76.86275,0.0,0.0,14.021301,67.1,17.25,0.0,1.2493929,0.0,0.78,0.0,0.0,14.6953125,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5017853,0.47401428,0.43769836,0.69236755,0.4638672,0.49926758,0.52856445,0.6750488,1.2695312,1.25,1.1523438,1.6601562,0.99902344,1.0,24.674988,3.125,29.90828,29.829409,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.99804336,1.0,101.50763,101.706635,1.0,289.875,355.875,0.0875,-5.46875,0.0,15.21875,0.0,344.65625,1023.96875,6.28125,2.8009522,73.399994,685.6925,20.349121,1.0,0.0,0.0,0.061035156,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.125,162.0,35.25,769.0078,3.0,0.0,0.3,0.2,0.09,0.09,-600.0,-600.0,0.0,798.1,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
542.01,-0.1,0.46875,122.11804,123.947075,0.0,101.706635,49.550003,14.589844,-10.453552,0.0,0.0,0.0,773.33,0.0,161.6,50.390625,2.0,0.0,0.0,894.0,285.375,21.0,9.803922,0.2166748,-19.789062,-24.0,60.496624,60.0031,501.48517,499.89316,0.0,14.781952,8.287159,76.86275,0.0,0.0,13.908386,67.1,17.625,1.875,1.2493974,0.0,0.78,0.0,0.0,14.6875,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5017853,0.47401428,0.44128418,0.69236755,0.5163574,0.49926758,0.52856445,0.6750488,1.2695312,1.25,1.1523438,1.6601562,0.99902344,1.0,24.690247,3.125,29.632055,29.953775,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.99804336,1.0,101.50763,101.706635,1.0,289.875,355.875,0.0875,-5.46875,0.0,15.8125,0.0,344.6875,1023.96875,6.375,2.8009522,73.399994,686.5925,20.343018,1.0,0.0,0.0,0.061035156,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,162.375,34.5,769.0078,3.0,0.0,0.2,0.3,0.11,0.15,-600.0,-600.0,0.0,798.3,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
542.045,-0.1,0.46875,120.21171,123.98946,0.0,101.706635,49.550003,14.550781,-10.503356,0.0,0.0,0.0,773.33,0.0,161.6,50.390625,2.0,0.0,0.0,891.0,285.375,23.25,9.803922,0.2163086,-19.796875,-24.0,60.19414,60.0031,500.42383,499.89316,0.0,14.781952,8.2659645,76.86275,0.0,0.0,14.089966,67.1,18.0,3.75,1.2729146,0.0,0.792,0.0,0.0,14.71875,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50239563,0.47401428,0.44128418,0.6916809,0.5163574,0.43945312,0.52856445,0.6750488,1.2890625,1.25,1.1523438,1.6601562,0.99902344,1.0,24.690247,3.125,29.288675,29.926497,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.99804336,1.0,101.50763,101.706635,1.0,289.875,355.875,0.0875,-5.46875,0.0,16.0,0.0,344.71875,1023.96875,6.375,2.8009522,73.399994,688.05505,20.336914,1.0,0.0,0.0,0.061035156,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,162.375,34.875,769.0078,3.0,0.0,0.2,0.3,0.11,0.15,-600.0,-600.0,0.0,798.3,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
542.075,-0.1,0.46875,119.550224,123.98946,0.0,101.706635,49.550003,14.550781,-10.520637,0.0,0.0,0.0,773.33,0.0,161.6,50.390625,2.0,0.0,0.0,891.0,285.375,23.625,9.803922,0.2163086,-19.804688,-24.0,60.19414,60.0031,500.42383,499.89316,0.0,14.781952,8.2659645,76.86275,0.0,0.0,14.089966,67.1,18.0,4.125,1.2743512,0.0,0.792,0.0,0.0,14.859375,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50239563,0.47401428,0.44128418,0.6916809,0.5163574,0.43945312,0.41503906,0.6750488,1.2890625,1.25,1.1523438,1.6601562,0.99902344,1.0,24.661255,3.125,29.169523,29.926497,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.99804336,1.0,101.50763,101.706635,1.0,289.875,355.875,0.0875,-5.46875,0.0,15.9375,0.0,344.75,1023.96875,6.375,2.8009522,73.399994,689.0675,20.336914,1.0,0.0,0.0,0.061035156,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,162.375,34.875,769.0078,3.0,0.0,0.3,0.2,0.11,0.1,-600.0,-600.0,0.0,797.9,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
542.107,-0.1,0.46875,118.96487,124.964424,0.0,101.706635,49.550003,14.589844,-10.53593,0.0,0.0,0.0,773.33,0.0,161.6,50.390625,2.0,0.0,0.0,888.0,285.375,26.25,9.803922,0.2163086,-19.773438,-24.0,60.151688,60.0031,500.9545,499.89316,0.0,14.543533,8.24477,76.86275,0.0,0.0,14.112854,67.1,18.0,6.75,1.2801747,0.0,0.792,0.0,0.0,15.1171875,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50239563,0.4725647,0.44128418,0.6916809,0.5163574,0.43945312,0.41503906,0.67871094,1.2890625,1.25,1.1523438,1.6601562,0.99902344,1.0,24.711609,3.125,29.064089,30.213263,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.99804336,1.0,101.50763,101.706635,1.0,289.875,355.875,0.21875,-5.46875,0.0,16.71875,0.0,344.75,1023.96875,6.6875,2.8009522,73.399994,689.18005,20.343018,1.0,0.0,0.0,0.061035156,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.125,162.0,34.875,769.0078,3.0,0.0,0.3,0.2,0.11,0.1,-600.0,-600.0,0.0,797.9,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
542.145,-0.1,0.46875,118.607864,125.00681,0.0,101.706635,49.550003,14.5703125,-10.545257,0.0,0.0,0.0,773.33,0.0,161.6,50.390625,2.0,0.0,0.0,886.0,285.375,27.0,9.803922,0.2163086,-19.78125,-24.0,60.11985,60.0031,499.62784,499.89316,0.0,14.543533,8.2659645,76.86275,0.0,0.0,14.1571045,67.1,18.0,7.125,1.2802044,0.0,0.792,0.0,0.0,15.0546875,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50239563,0.4725647,0.44013977,0.69114685,0.5126953,0.43945312,0.41503906,0.67871094,1.2890625,1.25,1.1523438,1.6601562,1.0009766,1.0,24.731445,3.125,28.99978,30.142612,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.99804336,1.0,101.50763,101.706635,1.0,289.875,355.875,0.0875,-5.46875,0.0,16.75,0.0,344.75,1023.96875,6.6875,2.8009522,73.399994,688.73004,20.343018,1.0,0.0,0.0,0.061035156,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.125,162.0,34.875,769.0078,3.0,0.0,0.2,0.2,0.09,0.14,-600.0,-600.0,0.0,798.1,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
